0.1985,0.1288,0.3015
0.2052,0.1168,0.2577
0.1845,0.0745,0.2817
0.2275,0.1079,0.2244
0.2522,0.1037,0.2106
0.2889,0.0618,0.2756
0.2888,0.0188,0.2962
0.2911,0.0095,0.2185
0.2801,0.1325,0.2340
0.2829,0.1004,0.2502
0.2738,0.0548,0.3016
0.2739,0.0156,0.2648
0.2665,0.0855,0.2771
0.2658,0.0905,0.2774
0.2571,0.0091,0.2791
0.2866,0.0378,0.3061
0.2926,0.0499,0.3145
0.3182,0.1048,0.2786
0.3474,0.1188,0.2879
0.3487,0.1158,0.2195
0.3325,0.0794,0.2292
0.3592,0.0428,0.2961
0.3244,0.0828,0.2664
0.3528,0.0564,0.3057
0.3231,0.0873,0.3259
0.3405,0.0423,0.3335
0.3412,0.0451,0.3419
0.3481,0.0050,0.3397
0.3414,0.0852,0.3568
0.3256,0.1188,0.3690
0.3617,0.0373,0.3618
0.3792,0.0234,0.3519
0.3911,0.0335,0.3082
0.3899,0.0348,0.2266
0.3757,0.0616,0.2471
0.3699,0.0590,0.2613
0.4184,0.0865,0.2630
0.4142,0.1494,0.2247
0.3982,0.1033,0.2144
0.4100,0.2395,0.2331
0.4147,0.1733,0.2502
0.4152,0.2467,0.2888
0.3752,0.2608,0.2885
0.4239,0.1569,0.2649
0.3756,0.0836,0.3490
0.4106,0.0856,0.2509
0.4353,0.0501,0.2154
0.4505,0.0554,0.2584
0.4739,0.0373,0.2810
0.4319,0.0296,0.3096
0.4263,0.0105,0.2827
0.4515,0.0078,0.2089
0.4720,0.0134,0.2414
0.4543,0.0097,0.2179
0.3760,0.0141,0.2556
0.3757,0.0074,0.3716
0.3659,-0.0028,0.3677
0.3997,-0.0030,0.2434
0.4491,0.0016,0.2828
0.4681,-0.0065,0.2743
0.4568,-0.0232,0.2758
0.3298,-0.0274,0.2715
0.3729,-0.0406,0.2867
0.3835,-0.0647,0.2821
0.3415,-0.0658,0.2320
0.3201,-0.0848,0.3413
0.3709,-0.0759,0.3583
0.3410,-0.0728,0.3452
0.3488,-0.0785,0.2891
0.3400,-0.0889,0.2814
0.3803,-0.0858,0.2475
0.3489,-0.0908,0.2252
0.3496,-0.1005,0.2395
0.3633,-0.1250,0.2750
0.3802,-0.1788,0.2812
0.4013,-0.1724,0.2347
0.3962,-0.2476,0.2109
0.3410,-0.2154,0.2618
0.3421,-0.2343,0.2359
0.3344,-0.1713,0.2509
0.3278,-0.2466,0.2233
0.3321,-0.2051,0.2648
0.3471,-0.2635,0.2481
0.3342,-0.2595,0.2295
0.3258,-0.1883,0.2869
0.3476,-0.1687,0.2636
0.3526,-0.2722,0.2790
0.3692,-0.2401,0.3047
0.3192,-0.1830,0.3618
0.3773,-0.1565,0.3226
0.3651,-0.1176,0.3360
0.4065,-0.1160,0.2519
0.4164,-0.1030,0.2743
0.4356,-0.1053,0.2616
0.4334,-0.0643,0.2615
0.3500,-0.0639,0.2215
0.3564,-0.0371,0.2134
0.4099,-0.0397,0.2846
0.3774,-0.0401,0.2596
0.3551,-0.0211,0.2446
0.4297,-0.0175,0.3108
