0.2309,-0.1640,0.4237
0.2026,-0.1614,0.3689
0.1972,-0.2476,0.3806
0.2416,-0.2198,0.3932
0.2378,-0.2011,0.4240
0.2272,-0.2238,0.3799
0.2291,-0.1523,0.3615
0.2179,-0.2156,0.4711
0.1542,-0.2198,0.4278
0.2060,-0.2439,0.3626
0.1704,-0.2279,0.3708
0.2522,-0.2733,0.4476
0.1913,-0.2046,0.4006
0.2636,-0.1738,0.4098
0.2872,-0.2470,0.4281
0.2821,-0.2601,0.4251
0.1625,-0.2164,0.3986
0.1503,-0.1672,0.3869
0.1292,-0.1711,0.3926
0.1319,-0.1552,0.3978
0.1375,-0.1514,0.3807
0.1580,-0.0751,0.4101
0.2465,-0.0298,0.3826
0.2171,-0.0643,0.4316
0.2576,-0.0478,0.3778
0.2536,-0.0700,0.3814
0.2728,-0.0841,0.4559
0.1827,-0.0421,0.3820
0.1758,-0.0394,0.3646
0.1542,-0.0464,0.2551
0.1605,-0.0270,0.3084
0.1345,-0.0287,0.2545
0.1736,-0.0262,0.2970
0.2082,-0.0683,0.3060
0.2834,-0.0487,0.2354
0.2722,-0.0539,0.3262
0.2381,-0.0651,0.3047
0.1823,-0.0622,0.2598
0.1952,-0.1039,0.2756
0.1831,-0.1095,0.2914
0.2753,-0.1278,0.3035
0.1902,-0.1246,0.3181
0.1367,-0.1098,0.3069
0.1998,-0.1311,0.2888
0.1925,-0.1526,0.2980
0.2746,-0.1747,0.1869
0.1870,-0.1649,0.2250
0.1494,-0.1621,0.2366
0.2201,-0.1433,0.2816
0.2452,-0.1955,0.2246
0.2456,-0.1385,0.2222
0.1812,-0.1770,0.2607
0.1790,-0.1993,0.2637
0.2366,-0.2541,0.1740
0.2193,-0.2026,0.2391
0.2494,-0.2453,0.2800
0.2408,-0.2227,0.2048
0.2675,-0.2308,0.2009
0.2615,-0.2727,0.2766
0.1496,-0.2430,0.2547
0.1454,-0.2402,0.3098
0.2569,-0.1925,0.3096
0.1888,-0.1627,0.3136
0.2077,-0.1824,0.3276
0.2579,-0.2680,0.3567
0.1452,-0.2390,0.3430
0.1495,-0.2706,0.3279
0.2295,-0.2577,0.3193
0.2474,-0.1186,0.3558
0.2723,-0.1217,0.3569
0.2852,-0.1589,0.3627
0.2967,-0.1696,0.3264
0.3808,-0.1692,0.2877
0.3518,-0.1508,0.2932
0.3876,-0.1066,0.3518
0.4315,-0.0150,0.2907
0.3793,-0.0251,0.2979
0.3023,-0.0042,0.3312
0.3233,-0.0364,0.3308
0.3345,-0.0721,0.3248
0.3047,-0.0722,0.2772
0.4320,-0.0483,0.2213
0.4033,-0.0020,0.2161
0.3328,-0.0392,0.2511
0.3543,-0.0427,0.1699
0.4007,-0.0318,0.2375
0.3054,-0.0815,0.2145
0.3856,-0.1369,0.2314
0.3596,-0.1601,0.2411
0.3224,-0.2249,0.2477
0.2963,-0.2141,0.2593
0.3429,-0.2345,0.3396
0.3801,-0.2461,0.3650
0.3550,-0.2664,0.3945
0.3589,-0.2735,0.4654
0.3604,-0.1630,0.4647
0.3223,-0.1929,0.4070
0.2980,-0.2145,0.3861
0.3359,-0.1749,0.4095
0.3458,-0.1318,0.4256
0.3092,-0.1306,0.3849
0.3492,-0.1135,0.4052
0.3404,-0.0477,0.4165
0.3927,-0.0718,0.4535
0.3534,-0.0021,0.3852
0.3624,-0.0938,0.4448
0.3466,-0.0612,0.4602
0.3744,-0.0283,0.4554
0.3552,-0.1367,0.3833
0.3861,-0.1219,0.4056
0.3600,-0.0390,0.4546
0.4203,-0.0153,0.4317
0.3972,0.0118,0.4213
